"","alpha","beta","sigma","theta","t","riskyChoiceProb_globalMean","averageReward_globalMean"
"447",0.3,2,0.2,1,47,0.814430681876724,4.72210763108586
"448",0.3,2,0.2,1,48,0.81574945687819,4.80877484139788
"449",0.3,2,0.2,1,49,0.814301278973818,4.81982932350775
"450",0.3,2,0.2,1,50,0.807817342942168,4.76686154096793
"451",0.3,2,0.2,1,51,0.811183816976766,4.72698473236489
"452",0.3,2,0.2,1,52,0.802284890462077,4.68417562333408
"453",0.3,2,0.2,1,53,0.793356839726455,4.57170423067712
"454",0.3,2,0.2,1,54,0.801553748455557,4.79603449359463
"455",0.3,2,0.2,1,55,0.806919174132012,5.00643428527311
"456",0.3,2,0.2,1,56,0.812109095919152,4.84448157026555
"457",0.3,2,0.2,1,57,0.823875538292919,4.63645150402752
"458",0.3,2,0.2,1,58,0.829959824533947,4.76487508103414
"459",0.3,2,0.2,1,59,0.819210098319672,4.95373011693697
"460",0.3,2,0.2,1,60,0.85099390072335,4.70089377684259
"461",0.3,2,0.2,1,61,0.835343509144084,4.60503857791352
"462",0.3,2,0.2,1,62,0.844001958696,4.93926635537648
"463",0.3,2,0.2,1,63,0.861830533709735,4.85215750765636
"464",0.3,2,0.2,1,64,0.85289895746455,4.91855611180706
"465",0.3,2,0.2,1,65,0.8652571639541,4.75856659260701
"466",0.3,2,0.2,1,66,0.86247694755905,4.92731039594907
"467",0.3,2,0.2,1,67,0.854424269217003,4.9529087175839
"468",0.3,2,0.2,1,68,0.862940742975374,4.87304983037291
"469",0.3,2,0.2,1,69,0.870643764852485,4.88802625715185
"470",0.3,2,0.2,1,70,0.860868075578352,4.86342573013396
"471",0.3,2,0.2,1,71,0.857457759715641,4.76296266221035
"472",0.3,2,0.2,1,72,0.844822945027569,4.84781512994452
"473",0.3,2,0.2,1,73,0.850864311466026,4.83826331173025
"474",0.3,2,0.2,1,74,0.86659446220071,4.71658575864892
"475",0.3,2,0.2,1,75,0.850875727067533,4.74313443541754
"476",0.3,2,0.2,1,76,0.861582377236685,4.75689559492387
"477",0.3,2,0.2,1,77,0.856324007674083,4.85204405572651
"478",0.3,2,0.2,1,78,0.862267714309462,4.78574668547198
"479",0.3,2,0.2,1,79,0.855438470480632,4.96464353970558
"480",0.3,2,0.2,1,80,0.856657206298318,4.78939536885875
"481",0.3,2,0.2,1,81,0.851812778836143,4.88045585540475
"482",0.3,2,0.2,1,82,0.864428341719574,4.80266301089913
"483",0.3,2,0.2,1,83,0.868371148983763,4.98203183961754
"484",0.3,2,0.2,1,84,0.859338144464871,4.91898173088785
"485",0.3,2,0.2,1,85,0.866218950817331,5.00913044276569
"486",0.3,2,0.2,1,86,0.875254260732084,5.03415186417527
"487",0.3,2,0.2,1,87,0.872173989285029,4.78007640048613
"488",0.3,2,0.2,1,88,0.876739066230877,4.99962442136549
"489",0.3,2,0.2,1,89,0.881030802090325,4.95631920159071
"490",0.3,2,0.2,1,90,0.888640993134489,4.96687813025153
"491",0.3,2,0.2,1,91,0.883939343618857,5.00339531688638
"492",0.3,2,0.2,1,92,0.867795505559745,5.0130472608245
"493",0.3,2,0.2,1,93,0.879842477577911,4.81934740430126
"494",0.3,2,0.2,1,94,0.862709579335574,4.6555045527513
"495",0.3,2,0.2,1,95,0.846335386201791,4.70426645910779
"496",0.3,2,0.2,1,96,0.84509132401076,4.92005896998943
"497",0.3,2,0.2,1,97,0.85085388792087,4.77639573115477
"498",0.3,2,0.2,1,98,0.852380310743439,4.70152930470492
"499",0.3,2,0.2,1,99,0.846722993982357,4.7953376933134
"500",0.3,2,0.2,1,100,0.868974533215836,4.80563553293149
"501",0.3,2,0.2,3,1,0.5,4.44554988462975
"502",0.3,2,0.2,3,2,0.546806663038091,4.45231106946944
"503",0.3,2,0.2,3,3,0.58955701819343,4.4828018382537
"504",0.3,2,0.2,3,4,0.641125530008581,4.60478524461118
"505",0.3,2,0.2,3,5,0.737492029706198,4.93151733062166
"506",0.3,2,0.2,3,6,0.777310105092648,4.81022563471476
"507",0.3,2,0.2,3,7,0.778539283301462,4.74347434469572
"508",0.3,2,0.2,3,8,0.794881017539177,4.80868047782926
"509",0.3,2,0.2,3,9,0.797001478539379,4.7053535098655
"510",0.3,2,0.2,3,10,0.813568801272029,4.78347077164683
"511",0.3,2,0.2,3,11,0.840028421739114,4.6635267188589
"512",0.3,2,0.2,3,12,0.828905245160835,5.01527906693122
"513",0.3,2,0.2,3,13,0.816087763082571,4.83348078703751
"514",0.3,2,0.2,3,14,0.807329712472811,4.87415287892513
"515",0.3,2,0.2,3,15,0.832675556255171,4.65878906380103
"516",0.3,2,0.2,3,16,0.824009707583366,4.71001723118725
"517",0.3,2,0.2,3,17,0.820289062948361,4.84314728593976
"518",0.3,2,0.2,3,18,0.812239842074922,4.76906503313344
"519",0.3,2,0.2,3,19,0.81308245956658,4.89167348437154
"520",0.3,2,0.2,3,20,0.830885457585689,4.7328542516877
"521",0.3,2,0.2,3,21,0.830729078982721,4.75359779417247
"522",0.3,2,0.2,3,22,0.843764029809861,4.66467435177872
"523",0.3,2,0.2,3,23,0.843853843598502,4.63842058099694
"524",0.3,2,0.2,3,24,0.820303338874493,4.83264489555489
"525",0.3,2,0.2,3,25,0.82501901546804,4.75987615823862
"526",0.3,2,0.2,3,26,0.809345771821488,4.85349024188044
"527",0.3,2,0.2,3,27,0.828914626294007,4.82546138420841
"528",0.3,2,0.2,3,28,0.849246460724846,4.57185088263515
"529",0.3,2,0.2,3,29,0.847330109024622,4.83717166540192
"530",0.3,2,0.2,3,30,0.852545739391638,4.97156128264543
"531",0.3,2,0.2,3,31,0.865803384131561,4.92606770260166
"532",0.3,2,0.2,3,32,0.873455341955293,4.99322244710734
"533",0.3,2,0.2,3,33,0.871242884347345,4.70680608346608
"534",0.3,2,0.2,3,34,0.860697587474232,4.64287190497974
"535",0.3,2,0.2,3,35,0.862142843618654,4.99022833490996
"536",0.3,2,0.2,3,36,0.875218984265774,4.75970562837609
"537",0.3,2,0.2,3,37,0.86865226460705,4.63050577373648
"538",0.3,2,0.2,3,38,0.871090696924629,4.95931491882914
"539",0.3,2,0.2,3,39,0.863561756432329,4.9827193590477
"540",0.3,2,0.2,3,40,0.873900150576087,4.76387899895747
"541",0.3,2,0.2,3,41,0.864620821495879,4.99304492103568
"542",0.3,2,0.2,3,42,0.86844752609752,4.86048511385009
"543",0.3,2,0.2,3,43,0.868947082221767,4.62624860507057
"544",0.3,2,0.2,3,44,0.853153124763075,4.70181448513189
"545",0.3,2,0.2,3,45,0.835736619286438,4.91106732670933
"546",0.3,2,0.2,3,46,0.858047655519801,4.95382277480965
"547",0.3,2,0.2,3,47,0.872786358278016,4.95986256099757
"548",0.3,2,0.2,3,48,0.872725639015301,5.02366083516359
"549",0.3,2,0.2,3,49,0.87816705422693,4.87069501161381
"550",0.3,2,0.2,3,50,0.877511955346245,4.92720815195308
"551",0.3,2,0.2,3,51,0.869823108498562,4.85974815297761
"552",0.3,2,0.2,3,52,0.888165483485805,4.83654592320237
"553",0.3,2,0.2,3,53,0.887367520019772,4.72903671173393
"554",0.3,2,0.2,3,54,0.871943762135681,4.87596889348535
"555",0.3,2,0.2,3,55,0.87677949345994,4.93354444842017
"556",0.3,2,0.2,3,56,0.868559016236747,4.8477144921804
"557",0.3,2,0.2,3,57,0.885753022632374,4.90407577889405
"558",0.3,2,0.2,3,58,0.879538632138366,4.90274708458414
"559",0.3,2,0.2,3,59,0.881525343353101,4.99451709378869
"560",0.3,2,0.2,3,60,0.87387737664513,4.87446681855839
"561",0.3,2,0.2,3,61,0.885996150862183,4.96153512743524
"562",0.3,2,0.2,3,62,0.884945454660199,4.95030204970214
"563",0.3,2,0.2,3,63,0.880584594951987,4.78596060541793
"564",0.3,2,0.2,3,64,0.88341338079851,4.87769129973736
"565",0.3,2,0.2,3,65,0.880891494200389,4.76237113280628
"566",0.3,2,0.2,3,66,0.881637661306073,5.09435503497404
"567",0.3,2,0.2,3,67,0.893197238061619,4.92209189273336
"568",0.3,2,0.2,3,68,0.898844264949199,4.75776296743377
"569",0.3,2,0.2,3,69,0.860490519718542,4.77289440631411
"570",0.3,2,0.2,3,70,0.862286634237663,4.87941094863946
"571",0.3,2,0.2,3,71,0.869523574429332,4.81783085409035
"572",0.3,2,0.2,3,72,0.883986073995922,4.93580689789934
"573",0.3,2,0.2,3,73,0.874029727659796,4.89167667816353
"574",0.3,2,0.2,3,74,0.886519399665001,5.01984254378806
"575",0.3,2,0.2,3,75,0.884591399032499,4.95180492381737
"576",0.3,2,0.2,3,76,0.881015037307426,5.00932426213544
"577",0.3,2,0.2,3,77,0.894356743997035,5.0276546510138
"578",0.3,2,0.2,3,78,0.894339261476172,4.95645844776236
"579",0.3,2,0.2,3,79,0.891872654815718,4.88684898218068
"580",0.3,2,0.2,3,80,0.887199885576707,4.77412292318482
"581",0.3,2,0.2,3,81,0.888502607274618,4.94535489768838
"582",0.3,2,0.2,3,82,0.877893871328917,4.85909100866277
"583",0.3,2,0.2,3,83,0.88313449113891,4.88370901554765
"584",0.3,2,0.2,3,84,0.894622874990693,4.96223111512457
"585",0.3,2,0.2,3,85,0.899251076771698,4.73588318716901
"586",0.3,2,0.2,3,86,0.894706772874336,4.92537961735898
"587",0.3,2,0.2,3,87,0.890119671360743,4.91137613088166
"588",0.3,2,0.2,3,88,0.895506758803474,4.98906128514427
"589",0.3,2,0.2,3,89,0.897120136748413,4.67864017118738
"590",0.3,2,0.2,3,90,0.883259360648078,4.96078793904433
"591",0.3,2,0.2,3,91,0.88227877979094,4.77993772661804
"592",0.3,2,0.2,3,92,0.879343966714902,4.78641090363809
"593",0.3,2,0.2,3,93,0.888303361450936,4.94484298682712
"594",0.3,2,0.2,3,94,0.889430944880602,4.93133271451165
"595",0.3,2,0.2,3,95,0.896596113177558,4.78056866730911
"596",0.3,2,0.2,3,96,0.880859376006388,4.73952372295563
"597",0.3,2,0.2,3,97,0.889860075798306,4.69881560851875
"598",0.3,2,0.2,3,98,0.878236253014975,4.95605395230227
"599",0.3,2,0.2,3,99,0.892720061387572,4.85199921099667
"600",0.3,2,0.2,3,100,0.901072066217321,4.79221621252007
"601",0.3,2,0.2,5,1,0.5,4.52521478419293
"602",0.3,2,0.2,5,2,0.543948083135457,4.48428507162515
"603",0.3,2,0.2,5,3,0.61135226277158,4.48040414472374
"604",0.3,2,0.2,5,4,0.647205614483761,4.7826547258221
"605",0.3,2,0.2,5,5,0.675435096832359,4.85329313743707
"606",0.3,2,0.2,5,6,0.721261038621487,4.6662434711976
"607",0.3,2,0.2,5,7,0.742599048270909,4.92487445296899
"608",0.3,2,0.2,5,8,0.767810497573163,4.82200867069762
"609",0.3,2,0.2,5,9,0.771030732801132,4.81328076585496
"610",0.3,2,0.2,5,10,0.770511119169378,4.63690513002171
"611",0.3,2,0.2,5,11,0.779817683034184,4.91283617448571
"612",0.3,2,0.2,5,12,0.784831910672645,4.47971388886541
"613",0.3,2,0.2,5,13,0.768703178881415,4.71412433296266
"614",0.3,2,0.2,5,14,0.783213662699597,5.01354368028387
"615",0.3,2,0.2,5,15,0.816867337409875,4.7338880453029
"616",0.3,2,0.2,5,16,0.813416562844649,4.66232253639956
"617",0.3,2,0.2,5,17,0.802496670543208,4.67987176034384
"618",0.3,2,0.2,5,18,0.821773815125231,4.71544480602965
"619",0.3,2,0.2,5,19,0.817610745078153,5.03924309828706
"620",0.3,2,0.2,5,20,0.851187956838742,4.96060821200023
"621",0.3,2,0.2,5,21,0.862210358124092,4.86222192294843
"622",0.3,2,0.2,5,22,0.862707668734994,4.84052374762202
"623",0.3,2,0.2,5,23,0.847699068827116,4.85433410377624
"624",0.3,2,0.2,5,24,0.851541582332332,4.88683763047639
"625",0.3,2,0.2,5,25,0.852650531470755,4.92556056922433
"626",0.3,2,0.2,5,26,0.862992374164213,4.89195081641903
"627",0.3,2,0.2,5,27,0.87099232559516,4.90692653334947
"628",0.3,2,0.2,5,28,0.874168052125929,4.88635958198771
"629",0.3,2,0.2,5,29,0.88027840296753,4.9053931112237
"630",0.3,2,0.2,5,30,0.87903390091862,4.78649378300066
"631",0.3,2,0.2,5,31,0.882180743860125,4.96939507968662
"632",0.3,2,0.2,5,32,0.889415183542729,4.7586280726133
"633",0.3,2,0.2,5,33,0.8778150376728,4.94579035906324
"634",0.3,2,0.2,5,34,0.877069531020747,4.8742181697929
"635",0.3,2,0.2,5,35,0.87186239197143,4.85023293190251
"636",0.3,2,0.2,5,36,0.867317811682777,4.94526219682947
"637",0.3,2,0.2,5,37,0.87073061845718,4.83925141147345
"638",0.3,2,0.2,5,38,0.859945225522921,4.93279339358933
"639",0.3,2,0.2,5,39,0.861943330628163,4.84831623021738
"640",0.3,2,0.2,5,40,0.857721209530205,4.75888376158346
"641",0.3,2,0.2,5,41,0.868336725866506,4.79457780036497
"642",0.3,2,0.2,5,42,0.8542181161765,4.71210611309693
"643",0.3,2,0.2,5,43,0.857447441369984,4.90170616543469
"644",0.3,2,0.2,5,44,0.858462349303598,4.87343620218817
"645",0.3,2,0.2,5,45,0.867159571783553,4.9335032182778
"646",0.3,2,0.2,5,46,0.868665729861129,4.8337949822897
"647",0.3,2,0.2,5,47,0.862598309201281,5.001496357497
"648",0.3,2,0.2,5,48,0.879040995906404,4.68495552416715
"649",0.3,2,0.2,5,49,0.863486199509804,4.91127877646662
"650",0.3,2,0.2,5,50,0.871828522421456,4.80338837540638
"651",0.3,2,0.2,5,51,0.869210327716702,4.66353471993656
"652",0.3,2,0.2,5,52,0.865684152781928,4.89123189659535
"653",0.3,2,0.2,5,53,0.862968683336611,4.90071263338487
"654",0.3,2,0.2,5,54,0.873992040494732,4.85586333473284
"655",0.3,2,0.2,5,55,0.881314718654268,4.89251720438483
"656",0.3,2,0.2,5,56,0.891872143939231,4.96392749787469
"657",0.3,2,0.2,5,57,0.89532190139565,4.92115218808262
"658",0.3,2,0.2,5,58,0.898237480684627,4.79666371451398
"659",0.3,2,0.2,5,59,0.880818206897282,4.90764173982858
"660",0.3,2,0.2,5,60,0.871888176113736,4.92747088356967
"661",0.3,2,0.2,5,61,0.867990909413458,4.98348449501747
"662",0.3,2,0.2,5,62,0.89148409031153,4.92416708591504
"663",0.3,2,0.2,5,63,0.892301340711536,4.76156977283371
"664",0.3,2,0.2,5,64,0.881751280448548,5.1252776869395
"665",0.3,2,0.2,5,65,0.885685967837565,5.01591709235825
"666",0.3,2,0.2,5,66,0.890220910716959,5.05557779386592
"667",0.3,2,0.2,5,67,0.887346653826992,4.88849727705688
"668",0.3,2,0.2,5,68,0.88446608683444,4.84389143095446
"669",0.3,2,0.2,5,69,0.87330167311349,4.8180551370673
"670",0.3,2,0.2,5,70,0.869185903697885,4.9144014669822
"671",0.3,2,0.2,5,71,0.884837708705373,4.88585697036819
"672",0.3,2,0.2,5,72,0.889697283365073,4.96319479272508
"673",0.3,2,0.2,5,73,0.88495603961961,4.94367463568081
"674",0.3,2,0.2,5,74,0.889222620842307,4.86223346380842
"675",0.3,2,0.2,5,75,0.88652521612012,4.88348204487407
"676",0.3,2,0.2,5,76,0.879004951261732,4.85200598691389
"677",0.3,2,0.2,5,77,0.875286944771767,4.83394264606112
"678",0.3,2,0.2,5,78,0.867240306874555,4.95132561012844
"679",0.3,2,0.2,5,79,0.863575674790126,4.6247750385881
"680",0.3,2,0.2,5,80,0.858395658787389,4.96121798814791
"681",0.3,2,0.2,5,81,0.864191643191392,4.81119687647602
"682",0.3,2,0.2,5,82,0.856329626669852,4.80806962793539
"683",0.3,2,0.2,5,83,0.861407707735604,4.65623455504667
"684",0.3,2,0.2,5,84,0.850672242500807,4.88606983246092
"685",0.3,2,0.2,5,85,0.842026158739355,4.6146062859532
"686",0.3,2,0.2,5,86,0.830539616193182,4.76143633222348
"687",0.3,2,0.2,5,87,0.856535839394582,4.77228070249221
"688",0.3,2,0.2,5,88,0.855255170893497,4.97673608036538
"689",0.3,2,0.2,5,89,0.867415115209596,4.86123578502005
"690",0.3,2,0.2,5,90,0.854995962299142,4.76516990213006
"691",0.3,2,0.2,5,91,0.863308455073464,4.70580734645939
"692",0.3,2,0.2,5,92,0.868557503241917,5.00203563725109
"693",0.3,2,0.2,5,93,0.878539563905945,4.75522013011838
"694",0.3,2,0.2,5,94,0.88186382182403,4.96437665267421
"695",0.3,2,0.2,5,95,0.881169113335566,4.84200101627719
"696",0.3,2,0.2,5,96,0.876397386753327,4.70751516458133
"697",0.3,2,0.2,5,97,0.858178507397173,4.9446346226728
"698",0.3,2,0.2,5,98,0.871308323059944,4.85324580323394
"699",0.3,2,0.2,5,99,0.871118418875523,4.69908090282039
"700",0.3,2,0.2,5,100,0.870904859817945,4.86862966312638
"701",0.3,2,0.2,7,1,0.5,4.29620336695622
"702",0.3,2,0.2,7,2,0.528659003429221,4.43273764869096
"703",0.3,2,0.2,7,3,0.598402713906629,4.66768429470731
"704",0.3,2,0.2,7,4,0.67233338971646,4.62873188490633
"705",0.3,2,0.2,7,5,0.721645187834406,4.72980048203019
"706",0.3,2,0.2,7,6,0.761597835914309,4.74381882456718
"707",0.3,2,0.2,7,7,0.776298765784816,4.77125719449406
"708",0.3,2,0.2,7,8,0.797961038805001,4.70045416732828
"709",0.3,2,0.2,7,9,0.808626003376494,4.77119888053348
"710",0.3,2,0.2,7,10,0.820007181595065,4.86777095895712
"711",0.3,2,0.2,7,11,0.838788896265278,4.79780708805972
"712",0.3,2,0.2,7,12,0.834537566386467,4.82528031351058
"713",0.3,2,0.2,7,13,0.824097358252101,4.8187434143149
"714",0.3,2,0.2,7,14,0.841239150171221,4.89298032300443
"715",0.3,2,0.2,7,15,0.847969926232457,5.02914887488294
"716",0.3,2,0.2,7,16,0.858376515281899,4.87075212595071
"717",0.3,2,0.2,7,17,0.854678390863198,4.73098815082145
"718",0.3,2,0.2,7,18,0.858465922044061,4.94624506797164
"719",0.3,2,0.2,7,19,0.85077663687104,4.87573277100875
"720",0.3,2,0.2,7,20,0.862001289939663,4.73713727072784
"721",0.3,2,0.2,7,21,0.851544773735081,4.87332538864001
"722",0.3,2,0.2,7,22,0.846409657485758,4.73840190509674
"723",0.3,2,0.2,7,23,0.859537748145218,4.79896787308924
"724",0.3,2,0.2,7,24,0.855935186796878,4.73911565765069
"725",0.3,2,0.2,7,25,0.863927723348091,4.91678895439024
"726",0.3,2,0.2,7,26,0.864243432216502,4.89380505488996
"727",0.3,2,0.2,7,27,0.861994105180427,4.85691023303144
"728",0.3,2,0.2,7,28,0.863533092194424,4.83089677225763
"729",0.3,2,0.2,7,29,0.85423197161945,4.96514917766885
"730",0.3,2,0.2,7,30,0.853464172461582,4.78637753069393
"731",0.3,2,0.2,7,31,0.861938856484038,4.86157087490008
"732",0.3,2,0.2,7,32,0.862969782874199,4.83888576213395
"733",0.3,2,0.2,7,33,0.867374846181092,4.89331397930595
"734",0.3,2,0.2,7,34,0.871182043342359,4.91345489132992
"735",0.3,2,0.2,7,35,0.874165029767443,4.79486802083967
"736",0.3,2,0.2,7,36,0.856987394097032,4.81199816679752
"737",0.3,2,0.2,7,37,0.855557551661487,4.73333307854273
"738",0.3,2,0.2,7,38,0.840930708959845,4.89404259788002
"739",0.3,2,0.2,7,39,0.852180200221906,5.1195197645067
"740",0.3,2,0.2,7,40,0.873890145858866,4.83224815338549
"741",0.3,2,0.2,7,41,0.863502996998228,5.03424936703127
"742",0.3,2,0.2,7,42,0.874081077652638,4.68488974168828
"743",0.3,2,0.2,7,43,0.869107054526046,4.91080830422557
"744",0.3,2,0.2,7,44,0.87458198359276,5.00580415306665
"745",0.3,2,0.2,7,45,0.884980421924726,4.85250456315354
"746",0.3,2,0.2,7,46,0.879649341354087,4.84392418974871
"747",0.3,2,0.2,7,47,0.881744298354719,4.85122086049902
"748",0.3,2,0.2,7,48,0.87770735349888,4.82656379443562
"749",0.3,2,0.2,7,49,0.868136313482711,4.81350025123118
"750",0.3,2,0.2,7,50,0.870509428517295,4.95908000034357
"751",0.3,2,0.2,7,51,0.871541260528256,4.91408612483467
"752",0.3,2,0.2,7,52,0.872181064326058,5.02107025180546
"753",0.3,2,0.2,7,53,0.878064574800191,4.79470645103269
"754",0.3,2,0.2,7,54,0.886650594603874,4.76694745024188
"755",0.3,2,0.2,7,55,0.87493016684646,5.05392080379364
"756",0.3,2,0.2,7,56,0.890197412756521,4.71779676109765
"757",0.3,2,0.2,7,57,0.875188923653093,4.84796798592638
"758",0.3,2,0.2,7,58,0.880928034714002,4.96490528530494
"759",0.3,2,0.2,7,59,0.881186740358518,4.80259743860562
"760",0.3,2,0.2,7,60,0.881167460884858,4.93159661783601
"761",0.3,2,0.2,7,61,0.883534807866395,5.04580039218991
"762",0.3,2,0.2,7,62,0.892747345525408,4.93126548173451
"763",0.3,2,0.2,7,63,0.887427379631683,4.89908776378373
"764",0.3,2,0.2,7,64,0.87956548935528,4.84883514329368
"765",0.3,2,0.2,7,65,0.877242515267875,4.88327300845084
"766",0.3,2,0.2,7,66,0.88433481968198,4.80004962286293
"767",0.3,2,0.2,7,67,0.87596027305507,4.83418300183117
"768",0.3,2,0.2,7,68,0.881166013075803,4.8987823144091
"769",0.3,2,0.2,7,69,0.887201772423889,5.06253499854252
"770",0.3,2,0.2,7,70,0.885865424108647,4.79332424065878
"771",0.3,2,0.2,7,71,0.893710476611656,4.56925885546984
"772",0.3,2,0.2,7,72,0.87446969189544,4.72012070713739
"773",0.3,2,0.2,7,73,0.87719966156783,4.87118298656671
"774",0.3,2,0.2,7,74,0.883507070415381,4.849292285489
"775",0.3,2,0.2,7,75,0.890165832362041,5.01015403833895
"776",0.3,2,0.2,7,76,0.896416255322273,4.57981290819008
"777",0.3,2,0.2,7,77,0.87457398340719,4.84172842452183
"778",0.3,2,0.2,7,78,0.887125790836388,4.7108699397714
"779",0.3,2,0.2,7,79,0.889826217399029,4.98994086168768
"780",0.3,2,0.2,7,80,0.888863308802141,4.87238152335267
"781",0.3,2,0.2,7,81,0.89453603044918,4.93092762503581
"782",0.3,2,0.2,7,82,0.896396505099187,4.90029044773077
"783",0.3,2,0.2,7,83,0.901155407963148,4.95532534220885
"784",0.3,2,0.2,7,84,0.903632520676764,4.97363985754348
"785",0.3,2,0.2,7,85,0.911373941455656,4.98019468524999
"786",0.3,2,0.2,7,86,0.912135628967963,4.93664972307337
"787",0.3,2,0.2,7,87,0.912368940203157,4.7998456509873
"788",0.3,2,0.2,7,88,0.905443019757265,4.89548601413888
"789",0.3,2,0.2,7,89,0.905602771941667,4.78378042985493
"790",0.3,2,0.2,7,90,0.902151720052674,4.96831480778007
"791",0.3,2,0.2,7,91,0.914987829103213,4.98476738768775
"792",0.3,2,0.2,7,92,0.902938409756485,4.98819659909308
"793",0.3,2,0.2,7,93,0.905941639732375,4.84239119348427
"794",0.3,2,0.2,7,94,0.89480495717426,4.92577847238829
"795",0.3,2,0.2,7,95,0.893717837300497,4.85725594599282
"796",0.3,2,0.2,7,96,0.895838408942301,4.95021303562386
"797",0.3,2,0.2,7,97,0.898652897287142,4.71492656393808
"798",0.3,2,0.2,7,98,0.887457694224096,4.9740652518506
"799",0.3,2,0.2,7,99,0.893271122770479,4.97967816416033
"800",0.3,2,0.2,7,100,0.896247352054223,4.98247115833777
"801",0.3,2,0.4,1,1,0.5,4.31084109475114
"802",0.3,2,0.4,1,2,0.530145340698748,4.47583560928247
"803",0.3,2,0.4,1,3,0.585932079239304,4.46105312853294
"804",0.3,2,0.4,1,4,0.617695765368981,4.74519493126731
"805",0.3,2,0.4,1,5,0.698134483334673,4.6647493137983
"806",0.3,2,0.4,1,6,0.677756744080436,4.55663220032138
"807",0.3,2,0.4,1,7,0.719684150089009,4.78326707751639
"808",0.3,2,0.4,1,8,0.730740751097254,4.61032226406231
"809",0.3,2,0.4,1,9,0.756199753007135,4.65735709354295
"810",0.3,2,0.4,1,10,0.731082612544434,4.80003057688245
"811",0.3,2,0.4,1,11,0.785543481524197,4.73590996354364
"812",0.3,2,0.4,1,12,0.794974787583747,4.64578448001092
"813",0.3,2,0.4,1,13,0.787183609160942,4.73939527412301
"814",0.3,2,0.4,1,14,0.764487084605957,4.64402905027626
"815",0.3,2,0.4,1,15,0.808430677927274,4.79988518008306
"816",0.3,2,0.4,1,16,0.791621925157984,4.889332697859
"817",0.3,2,0.4,1,17,0.815211299185225,4.69418618385266
"818",0.3,2,0.4,1,18,0.84256189743525,4.89603009825859
"819",0.3,2,0.4,1,19,0.825152969473538,4.87482066827209
"820",0.3,2,0.4,1,20,0.827822812539034,4.80205259113549
"821",0.3,2,0.4,1,21,0.827532115245443,4.81383155533019
"822",0.3,2,0.4,1,22,0.823653515223015,4.78287839840117
"823",0.3,2,0.4,1,23,0.80965322938059,4.80257520152285
"824",0.3,2,0.4,1,24,0.832379691729106,4.75937482996494
"825",0.3,2,0.4,1,25,0.840797362547674,4.76072445438322
"826",0.3,2,0.4,1,26,0.842122382302777,4.87230594241865
